66|KRESNA||0|110005727||Divisi Produksi|35016ME107|19100124|PRODUK MASSA MODUL SURYA 2016|LEM; STICK GLUE, CAIR, ALTECO|2134|TUB|IDR|4074|40|162960|162960|||130003606|0|||40||4074||||TIDAK||TIDAK||||||
67|KRESNA||0|110005727||Divisi Produksi|35016ME107|19100124|PRODUK MASSA MODUL SURYA 2016|LEM; STICK GLUE, CAIR, ALTECO|2134|TUB|IDR|4074|40|162960|162960|||130003604|0|||40||4074||||TIDAK||TIDAK||||||
68|KRESNA||0|110005727||Divisi Produksi|35016ME107|18100042|PRODUK MASSA MODUL SURYA 2016|SAFETY TOOLS; SARUNG TANGAN, LAS, KULIT, ALL SIZE, GLOVES|2134|PSG|IDR|34528|4|138115|138115|||130003607|0|||4||34528||||TIDAK||TIDAK||||||
69|KRESNA||0|110005727||Divisi Produksi|35016ME107|18100042|PRODUK MASSA MODUL SURYA 2016|SAFETY TOOLS; SARUNG TANGAN, LAS, KULIT, ALL SIZE, GLOVES|2134|PSG|IDR|34528|4|138115|138115|||130003606|0|||4||34528||||TIDAK||TIDAK||||||
70|KRESNA||0|110005727||Divisi Produksi|35016ME107|18100042|PRODUK MASSA MODUL SURYA 2016|SAFETY TOOLS; SARUNG TANGAN, LAS, KULIT, ALL SIZE, GLOVES|2134|PSG|IDR|34528|4|138115|138115|||130003604|0|||4||34528||||TIDAK||TIDAK||||||
71|KRESNA||0|110005727||Divisi Produksi|35016ME107|19100177|PRODUK MASSA MODUL SURYA 2016|PISAU CUTTER; L-500, BESAR, KENKO|2134|BU|IDR|12899|24|309576|309576|||130003607|0|||24||12899||||TIDAK||TIDAK||||||
72|KRESNA||0|110005727||Divisi Produksi|35016ME107|19100177|PRODUK MASSA MODUL SURYA 2016|PISAU CUTTER; L-500, BESAR, KENKO|2134|BU|IDR|12899|24|309576|309576|||130003606|0|||24||12899||||TIDAK||TIDAK||||||
73|KRESNA||0|110005727||Divisi Produksi|35016ME107|19100177|PRODUK MASSA MODUL SURYA 2016|PISAU CUTTER; L-500, BESAR, KENKO|2134|BU|IDR|12899|24|309576|309576|||130003604|0|||24||12899||||TIDAK||TIDAK||||||
74|KRESNA||0|110005727||Divisi Produksi|35016ME107|18100183|PRODUK MASSA MODUL SURYA 2016|SAFETY TOOLS; SARUNG TANGAN KAIN BINTIK	|2134|LSN|IDR|49000|8|392000|392000|||130003607|0|||8||49000||||TIDAK||TIDAK||||||
75|KRESNA||0|110005727||Divisi Produksi|35016ME107|18100183|PRODUK MASSA MODUL SURYA 2016|SAFETY TOOLS; SARUNG TANGAN KAIN BINTIK	|2134|LSN|IDR|49000|8|392000|392000|||130003606|0|||8||49000||||TIDAK||TIDAK||||||
76|KRESNA||0|110005727||Divisi Produksi|35016ME107|18100183|PRODUK MASSA MODUL SURYA 2016|SAFETY TOOLS; SARUNG TANGAN KAIN BINTIK	|2134|LSN|IDR|49000|8|392000|392000|||130003604|0|||8||49000||||TIDAK||TIDAK||||||
77|KRESNA||0|110005727||Divisi Produksi|35016ME107|14100071|PRODUK MASSA MODUL SURYA 2016|TOOLS ELEKTRONIK/ELEKTRIK; MATA SOLDER, FOR CS & TCS-SERIES / NO.1102, DIA 4.7MM, ANTEX|2134|BU|IDR|115920|118|13678560|13678560|||130003607|0|||118||115920||||TIDAK||TIDAK||||||
78|KRESNA||0|110005727||Divisi Produksi|35016ME107|14100071|PRODUK MASSA MODUL SURYA 2016|TOOLS ELEKTRONIK/ELEKTRIK; MATA SOLDER, FOR CS & TCS-SERIES / NO.1102, DIA 4.7MM, ANTEX|2134|BU|IDR|115920|118|13678560|13678560|||130003606|0|||118||115920||||TIDAK||TIDAK||||||
79|KRESNA||0|110005727||Divisi Produksi|35016ME107|14100071|PRODUK MASSA MODUL SURYA 2016|TOOLS ELEKTRONIK/ELEKTRIK; MATA SOLDER, FOR CS & TCS-SERIES / NO.1102, DIA 4.7MM, ANTEX|2134|BU|IDR|115920|118|13678560|13678560|||130003604|0|||118||115920||||TIDAK||TIDAK||||||
80|KRESNA||0|110005727||Divisi Produksi|35016ME107|14111164|PRODUK MASSA MODUL SURYA 2016|TOOLS MEKANIK; GUNTING KARET, STAINLESS STEEL, 195MM|2134|BU|IDR|16537|12|198450|198450|||130003607|0|||12||16537||||TIDAK||TIDAK||||||
81|KRESNA||0|110005727||Divisi Produksi|35016ME107|14111164|PRODUK MASSA MODUL SURYA 2016|TOOLS MEKANIK; GUNTING KARET, STAINLESS STEEL, 195MM|2134|BU|IDR|16537|12|198450|198450|||130003606|0|||12||16537||||TIDAK||TIDAK||||||
82|KRESNA||0|110005727||Divisi Produksi|35016ME107|14111164|PRODUK MASSA MODUL SURYA 2016|TOOLS MEKANIK; GUNTING KARET, STAINLESS STEEL, 195MM|2134|BU|IDR|16537|12|198450|198450|||130003604|0|||12||16537||||TIDAK||TIDAK||||||
83|KRESNA||0|110005727||Divisi Produksi|35016ME107|18100182|PRODUK MASSA MODUL SURYA 2016|SAFETY TOOLS; SARUNG TANGAN KAIN POLOS	|2134|LSN|IDR|31000|8|248000|248000|||130003607|0|||8||31000||||TIDAK||TIDAK||||||
84|KRESNA||0|110005727||Divisi Produksi|35016ME107|18100182|PRODUK MASSA MODUL SURYA 2016|SAFETY TOOLS; SARUNG TANGAN KAIN POLOS	|2134|LSN|IDR|31000|8|248000|248000|||130003606|0|||8||31000||||TIDAK||TIDAK||||||
85|KRESNA||0|110005727||Divisi Produksi|35016ME107|18100182|PRODUK MASSA MODUL SURYA 2016|SAFETY TOOLS; SARUNG TANGAN KAIN POLOS	|2134|LSN|IDR|31000|8|248000|248000|||130003604|0|||8||31000||||TIDAK||TIDAK||||||
86|KRESNA||0|110005727||Divisi Produksi|35016ME107|18100180|PRODUK MASSA MODUL SURYA 2016|SAFETY TOOLS; MASKER 3 PLY	|2134|DUS|IDR|45500|22|1001000|1001000|||130003607|0|||22||45500||||TIDAK||TIDAK||||||
87|KRESNA||0|110005727||Divisi Produksi|35016ME107|18100180|PRODUK MASSA MODUL SURYA 2016|SAFETY TOOLS; MASKER 3 PLY	|2134|DUS|IDR|45500|22|1001000|1001000|||130003606|0|||22||45500||||TIDAK||TIDAK||||||
88|KRESNA||0|110005727||Divisi Produksi|35016ME107|18100180|PRODUK MASSA MODUL SURYA 2016|SAFETY TOOLS; MASKER 3 PLY	|2134|DUS|IDR|45500|22|1001000|1001000|||130003604|0|||22||45500||||TIDAK||TIDAK||||||
89|KRESNA||0|110005726||Divisi Produksi|35016ME107|13112383|PRODUK MASSA MODUL SURYA 2016|BARANG JADI MEKANIK; BARANG JADI MEKANIK; JUNCTION BOX,  WITH  THREE DIODE CABLE -CONNECTOR, PLASTIK, KOTAK/PERSEGI, HITAM|2134|BU|USD|6|3870|23220|318648060|||||||3870||6||||TIDAK||TIDAK||||||
90|KRESNA||0|110005726||Divisi Produksi|35016ME107|13113877|PRODUK MASSA MODUL SURYA 2016|BRG JD MEKANIK; TPT/TPE BACKSHEET THICNESS : 0.3 MM, WIDTH 990 MM,LENGTH 100 M|2134|SQM|USD|6|6534|39204|537996492|||||||6534||6||||TIDAK||TIDAK||||||
91|KRESNA||0|110005726||Divisi Produksi|35016ME107|13113876|PRODUK MASSA MODUL SURYA 2016|BRG JD MEKANIK; EVA FILM THICNESS : 0.5 MM, WIDTH 990 MM,LENGTH 100 M	|2134|SQM|USD|2|12697|25394|348481862|||||||12697||2||||TIDAK||TIDAK||||||
